,migrationfrom,migrationto,migrationyearpadding,n_migrations
28645,esp,png,2011.0,1
28646,esp,png,2018.0,1
28647,esp,pol,1997.0,4
28648,esp,pol,1998.0,1
28649,esp,pol,1999.0,3
28650,esp,pol,2000.0,1
28651,esp,pol,2001.0,5
28652,esp,pol,2002.0,5
28653,esp,pol,2003.0,2
28654,esp,pol,2004.0,3
28655,esp,pol,2005.0,1
28656,esp,pol,2006.0,5
28657,esp,pol,2007.0,1
28658,esp,pol,2008.0,5
28659,esp,pol,2009.0,4
28660,esp,pol,2010.0,10
28661,esp,pol,2011.0,11
28662,esp,pol,2012.0,13
28663,esp,pol,2013.0,10
28664,esp,pol,2014.0,12
28665,esp,pol,2015.0,8
28666,esp,pol,2016.0,10
28667,esp,pol,2017.0,14
28668,esp,pol,2018.0,11
28669,esp,pol,2019.0,12
28670,esp,pol,2020.0,4
28671,esp,pol,2021.0,2
28672,esp,pri,1997.0,1
28673,esp,pri,1999.0,1
28674,esp,pri,2000.0,1
28675,esp,pri,2001.0,1
28676,esp,pri,2002.0,1
28677,esp,pri,2004.0,2
28678,esp,pri,2005.0,3
28679,esp,pri,2006.0,3
28680,esp,pri,2007.0,3
28681,esp,pri,2008.0,5
28682,esp,pri,2009.0,4
28683,esp,pri,2010.0,3
28684,esp,pri,2011.0,2
28685,esp,pri,2012.0,3
28686,esp,pri,2014.0,4
28687,esp,pri,2015.0,4
28688,esp,pri,2016.0,4
28689,esp,pri,2017.0,1
28690,esp,pri,2018.0,1
28691,esp,pri,2019.0,1
28692,esp,pri,2020.0,2
28693,esp,prt,1997.0,8
28694,esp,prt,1998.0,24
28695,esp,prt,1999.0,9
28696,esp,prt,2000.0,12
28697,esp,prt,2001.0,16
28698,esp,prt,2002.0,38
28699,esp,prt,2003.0,28
28700,esp,prt,2004.0,26
28701,esp,prt,2005.0,29
28702,esp,prt,2006.0,25
28703,esp,prt,2007.0,30
28704,esp,prt,2008.0,43
28705,esp,prt,2009.0,41
28706,esp,prt,2010.0,33
28707,esp,prt,2011.0,63
28708,esp,prt,2012.0,83
28709,esp,prt,2013.0,84
28710,esp,prt,2014.0,77
28711,esp,prt,2015.0,75
28712,esp,prt,2016.0,83
28713,esp,prt,2017.0,72
28714,esp,prt,2018.0,73
28715,esp,prt,2019.0,54
28716,esp,prt,2020.0,47
28717,esp,prt,2021.0,21
28718,esp,pry,1997.0,1
28719,esp,pry,1998.0,1
28720,esp,pry,2000.0,1
28721,esp,pry,2002.0,1
28722,esp,pry,2004.0,2
28723,esp,pry,2006.0,1
28724,esp,pry,2007.0,1
28725,esp,pry,2009.0,4
28726,esp,pry,2011.0,4
28727,esp,pry,2013.0,3
28728,esp,pry,2015.0,3
28729,esp,pry,2016.0,2
28730,esp,pry,2017.0,1
28731,esp,pry,2018.0,3
28732,esp,pry,2019.0,2
28733,esp,pry,2020.0,1
28734,esp,pse,2003.0,1
28735,esp,pse,2005.0,1
28736,esp,pse,2008.0,1
28737,esp,pse,2009.0,1
28738,esp,pse,2010.0,1
28739,esp,pse,2011.0,2
28740,esp,pse,2012.0,2
28741,esp,pse,2013.0,2
28742,esp,pse,2014.0,1
28743,esp,pse,2015.0,1
28744,esp,pse,2016.0,1
28745,esp,pse,2017.0,2
28746,esp,pse,2018.0,2
28747,esp,pse,2020.0,2
28748,esp,pyf,2000.0,1
28749,esp,pyf,2017.0,1
28750,esp,qat,2003.0,1
28751,esp,qat,2011.0,2
28752,esp,qat,2012.0,1
28753,esp,qat,2013.0,1
28754,esp,qat,2014.0,8
28755,esp,qat,2015.0,4
28756,esp,qat,2016.0,4
28757,esp,qat,2017.0,3
28758,esp,qat,2018.0,3
28759,esp,qat,2019.0,1
28760,esp,qat,2020.0,3
28761,esp,qat,2021.0,1
28762,esp,reu,2015.0,1
28763,esp,rou,1997.0,2
28764,esp,rou,1998.0,1
28765,esp,rou,1999.0,1
28766,esp,rou,2000.0,2
28767,esp,rou,2001.0,1
28768,esp,rou,2002.0,2
28769,esp,rou,2003.0,1
28770,esp,rou,2004.0,2
28771,esp,rou,2005.0,1
28772,esp,rou,2006.0,2
28773,esp,rou,2007.0,2
28774,esp,rou,2008.0,5
28775,esp,rou,2009.0,3
28776,esp,rou,2010.0,8
28777,esp,rou,2011.0,1
28778,esp,rou,2012.0,7
28779,esp,rou,2013.0,4
28780,esp,rou,2014.0,5
28781,esp,rou,2015.0,1
28782,esp,rou,2016.0,4
28783,esp,rou,2017.0,3
28784,esp,rou,2018.0,1
28785,esp,rou,2020.0,2
28786,esp,rou,2021.0,4
28787,esp,rus,1997.0,7
28788,esp,rus,1998.0,11
28789,esp,rus,1999.0,4
28790,esp,rus,2000.0,6
28791,esp,rus,2001.0,11
28792,esp,rus,2002.0,6
28793,esp,rus,2003.0,3
28794,esp,rus,2004.0,6
28795,esp,rus,2005.0,3
28796,esp,rus,2006.0,5
28797,esp,rus,2007.0,5
28798,esp,rus,2008.0,7
28799,esp,rus,2009.0,13
28800,esp,rus,2010.0,4
28801,esp,rus,2011.0,5
28802,esp,rus,2012.0,6
28803,esp,rus,2013.0,7
28804,esp,rus,2014.0,6
28805,esp,rus,2015.0,3
28806,esp,rus,2016.0,4
28807,esp,rus,2017.0,8
28808,esp,rus,2018.0,9
28809,esp,rus,2019.0,1
28810,esp,rus,2020.0,2
28811,esp,rus,2021.0,4
28812,esp,sau,2005.0,1
28813,esp,sau,2009.0,2
28814,esp,sau,2010.0,4
28815,esp,sau,2011.0,2
28816,esp,sau,2012.0,1
28817,esp,sau,2013.0,6
28818,esp,sau,2014.0,4
28819,esp,sau,2015.0,5
28820,esp,sau,2016.0,9
28821,esp,sau,2017.0,2
28822,esp,sau,2018.0,7
28823,esp,sau,2019.0,4
28824,esp,sau,2020.0,2
28825,esp,sau,2021.0,2
28826,esp,sdn,2019.0,1
28827,esp,sen,2006.0,1
28828,esp,sen,2014.0,2
28829,esp,sgp,1998.0,1
28830,esp,sgp,2000.0,3
28831,esp,sgp,2006.0,2
28832,esp,sgp,2008.0,3
28833,esp,sgp,2009.0,2
28834,esp,sgp,2010.0,3
28835,esp,sgp,2011.0,7
28836,esp,sgp,2012.0,8
28837,esp,sgp,2013.0,10
28838,esp,sgp,2014.0,6
28839,esp,sgp,2015.0,8
28840,esp,sgp,2016.0,7
28841,esp,sgp,2017.0,4
28842,esp,sgp,2018.0,4
28843,esp,sgp,2019.0,1
28844,esp,sgp,2020.0,1
28845,esp,sle,2019.0,1
28846,esp,slv,2003.0,1
28847,esp,slv,2006.0,1
28848,esp,slv,2007.0,2
28849,esp,slv,2008.0,2
28850,esp,slv,2011.0,1
28851,esp,slv,2013.0,3
28852,esp,slv,2016.0,1
28853,esp,slv,2017.0,1
28854,esp,slv,2019.0,1
28855,esp,slv,2020.0,1
28856,esp,srb,1997.0,4
28857,esp,srb,1998.0,2
28858,esp,srb,2002.0,5
28859,esp,srb,2003.0,7
28860,esp,srb,2004.0,4
28861,esp,srb,2005.0,4
28862,esp,srb,2006.0,3
28863,esp,srb,2009.0,1
28864,esp,srb,2010.0,1
28865,esp,srb,2011.0,2
28866,esp,srb,2012.0,2
28867,esp,srb,2013.0,2
28868,esp,srb,2015.0,2
28869,esp,srb,2016.0,1
28870,esp,srb,2017.0,2
28871,esp,srb,2018.0,1
28872,esp,srb,2020.0,1
28873,esp,svk,1997.0,1
28874,esp,svk,1998.0,1
28875,esp,svk,2001.0,2
28876,esp,svk,2002.0,3
28877,esp,svk,2006.0,1
28878,esp,svk,2007.0,1
28879,esp,svk,2008.0,3
28880,esp,svk,2009.0,1
28881,esp,svk,2010.0,3
28882,esp,svk,2011.0,2
28883,esp,svk,2012.0,1
28884,esp,svk,2013.0,1
28885,esp,svk,2014.0,1
28886,esp,svk,2018.0,1
28887,esp,svk,2019.0,2
28888,esp,svn,2003.0,4
28889,esp,svn,2004.0,1
28890,esp,svn,2006.0,1
28891,esp,svn,2007.0,1
28892,esp,svn,2008.0,2
28893,esp,svn,2010.0,1
28894,esp,svn,2012.0,5
28895,esp,svn,2013.0,3
28896,esp,svn,2014.0,6
28897,esp,svn,2015.0,1
28898,esp,svn,2016.0,1
28899,esp,svn,2018.0,2
28900,esp,svn,2019.0,3
28901,esp,swe,1997.0,14
28902,esp,swe,1998.0,9
28903,esp,swe,1999.0,14
28904,esp,swe,2000.0,15
28905,esp,swe,2001.0,15
28906,esp,swe,2002.0,22
28907,esp,swe,2003.0,13
28908,esp,swe,2004.0,13
28909,esp,swe,2005.0,14
28910,esp,swe,2006.0,13
28911,esp,swe,2007.0,11
28912,esp,swe,2008.0,19
28913,esp,swe,2009.0,28
28914,esp,swe,2010.0,25
28915,esp,swe,2011.0,37
28916,esp,swe,2012.0,33
28917,esp,swe,2013.0,48
28918,esp,swe,2014.0,44
28919,esp,swe,2015.0,54
28920,esp,swe,2016.0,58
28921,esp,swe,2017.0,50
28922,esp,swe,2018.0,55
28923,esp,swe,2019.0,39
28924,esp,swe,2020.0,22
28925,esp,swe,2021.0,9
28926,esp,swz,2020.0,1
28927,esp,syc,2017.0,1
28928,esp,tha,2001.0,1
28929,esp,tha,2003.0,1
28930,esp,tha,2006.0,1
28931,esp,tha,2011.0,1
28932,esp,tha,2012.0,1
28933,esp,tha,2014.0,1
28934,esp,tha,2016.0,2
28935,esp,tha,2018.0,1
28936,esp,tha,2019.0,1
28937,esp,tto,2002.0,1
28938,esp,tto,2015.0,1
28939,esp,tto,2016.0,1
28940,esp,tto,2021.0,1
28941,esp,tun,1998.0,1
28942,esp,tun,2001.0,1
28943,esp,tun,2003.0,1
28944,esp,tun,2004.0,4
28945,esp,tun,2005.0,2
28946,esp,tun,2006.0,2
28947,esp,tun,2007.0,2
28948,esp,tun,2008.0,1
28949,esp,tun,2009.0,1
28950,esp,tun,2010.0,2
28951,esp,tun,2012.0,1
28952,esp,tun,2013.0,1
28953,esp,tun,2014.0,5
28954,esp,tun,2016.0,4
28955,esp,tun,2017.0,6
28956,esp,tun,2018.0,1
28957,esp,tun,2019.0,2
28958,esp,tun,2020.0,1
28959,esp,tun,2021.0,3
28960,esp,tur,2000.0,1
28961,esp,tur,2003.0,2
28962,esp,tur,2004.0,2
28963,esp,tur,2006.0,2
28964,esp,tur,2008.0,2
28965,esp,tur,2009.0,6
28966,esp,tur,2010.0,2
28967,esp,tur,2011.0,3
28968,esp,tur,2012.0,6
28969,esp,tur,2013.0,4
28970,esp,tur,2014.0,4
28971,esp,tur,2015.0,3
28972,esp,tur,2016.0,3
28973,esp,tur,2017.0,5
28974,esp,tur,2018.0,5
28975,esp,tur,2019.0,5
28976,esp,tur,2020.0,6
28977,esp,tur,2021.0,1
28978,esp,twn,1998.0,1
28979,esp,twn,1999.0,1
28980,esp,twn,2005.0,1
28981,esp,twn,2006.0,2
28982,esp,twn,2007.0,1
28983,esp,twn,2008.0,2
28984,esp,twn,2009.0,3
28985,esp,twn,2011.0,1
28986,esp,twn,2013.0,1
28987,esp,twn,2014.0,2
28988,esp,twn,2015.0,3
28989,esp,twn,2016.0,4
28990,esp,twn,2017.0,3
28991,esp,twn,2018.0,4
28992,esp,twn,2019.0,4
28993,esp,tza,2002.0,1
28994,esp,tza,2003.0,2
28995,esp,tza,2005.0,1
28996,esp,tza,2018.0,1
28997,esp,tza,2019.0,1
28998,esp,uga,2002.0,1
28999,esp,uga,2010.0,1
29000,esp,uga,2017.0,1
29001,esp,uga,2018.0,1
29002,esp,ukr,1997.0,1
29003,esp,ukr,1999.0,1
29004,esp,ukr,2000.0,2
29005,esp,ukr,2001.0,1
29006,esp,ukr,2002.0,3
29007,esp,ukr,2003.0,2
29008,esp,ukr,2005.0,1
29009,esp,ukr,2008.0,1
29010,esp,ukr,2009.0,1
29011,esp,ukr,2011.0,3
29012,esp,ukr,2013.0,4
29013,esp,ukr,2014.0,2
29014,esp,ukr,2015.0,2
29015,esp,ukr,2016.0,2
29016,esp,ukr,2017.0,1
29017,esp,ukr,2018.0,3
29018,esp,ukr,2019.0,1
29019,esp,ury,1997.0,4
29020,esp,ury,1998.0,5
29021,esp,ury,1999.0,3
29022,esp,ury,2000.0,6
29023,esp,ury,2001.0,2
29024,esp,ury,2002.0,8
29025,esp,ury,2003.0,8
29026,esp,ury,2004.0,6
29027,esp,ury,2005.0,2
29028,esp,ury,2006.0,3
29029,esp,ury,2007.0,3
29030,esp,ury,2008.0,4
29031,esp,ury,2009.0,6
29032,esp,ury,2010.0,9
29033,esp,ury,2011.0,6
29034,esp,ury,2012.0,3
29035,esp,ury,2013.0,10
29036,esp,ury,2014.0,16
29037,esp,ury,2015.0,6
29038,esp,ury,2016.0,7
29039,esp,ury,2017.0,9
29040,esp,ury,2018.0,16
29041,esp,ury,2019.0,2
29042,esp,ury,2020.0,3
29043,esp,ury,2021.0,1
29044,esp,usa,1997.0,199
29045,esp,usa,1998.0,215
29046,esp,usa,1999.0,221
29047,esp,usa,2000.0,266
29048,esp,usa,2001.0,292
29049,esp,usa,2002.0,264
29050,esp,usa,2003.0,241
29051,esp,usa,2004.0,247
29052,esp,usa,2005.0,213
29053,esp,usa,2006.0,237
29054,esp,usa,2007.0,212
29055,esp,usa,2008.0,266
29056,esp,usa,2009.0,295
29057,esp,usa,2010.0,297
29058,esp,usa,2011.0,392
29059,esp,usa,2012.0,391
29060,esp,usa,2013.0,400
29061,esp,usa,2014.0,425
29062,esp,usa,2015.0,423
29063,esp,usa,2016.0,387
29064,esp,usa,2017.0,392
29065,esp,usa,2018.0,317
29066,esp,usa,2019.0,232
29067,esp,usa,2020.0,165
29068,esp,usa,2021.0,90
29069,esp,uzb,1999.0,1
29070,esp,uzb,2008.0,1
29071,esp,uzb,2017.0,1
29072,esp,ven,1997.0,5
29073,esp,ven,1998.0,4
29074,esp,ven,1999.0,6
29075,esp,ven,2000.0,9
29076,esp,ven,2001.0,16
29077,esp,ven,2002.0,6
29078,esp,ven,2003.0,14
29079,esp,ven,2004.0,13
29080,esp,ven,2005.0,15
29081,esp,ven,2006.0,12
29082,esp,ven,2007.0,17
29083,esp,ven,2008.0,14
29084,esp,ven,2009.0,18
29085,esp,ven,2010.0,24
29086,esp,ven,2011.0,23
29087,esp,ven,2012.0,16
29088,esp,ven,2013.0,15
29089,esp,ven,2014.0,20
29090,esp,ven,2015.0,20
29091,esp,ven,2016.0,11
29092,esp,ven,2017.0,8
29093,esp,ven,2018.0,8
29094,esp,ven,2019.0,9
29095,esp,vnm,1998.0,1
29096,esp,vnm,2005.0,4
29097,esp,vnm,2011.0,1
29098,esp,vnm,2013.0,1
29099,esp,vnm,2016.0,2
29100,esp,vnm,2017.0,1
29101,esp,vnm,2018.0,3
29102,esp,vnm,2020.0,2
29103,esp,yem,2005.0,1
29104,esp,zaf,1997.0,1
29105,esp,zaf,1998.0,2
29106,esp,zaf,2001.0,2
29107,esp,zaf,2005.0,1
29108,esp,zaf,2006.0,4
29109,esp,zaf,2007.0,1
29110,esp,zaf,2008.0,1
29111,esp,zaf,2010.0,7
29112,esp,zaf,2011.0,1
29113,esp,zaf,2012.0,7
29114,esp,zaf,2013.0,5
29115,esp,zaf,2014.0,5
29116,esp,zaf,2015.0,7
29117,esp,zaf,2016.0,7
29118,esp,zaf,2017.0,6
29119,esp,zaf,2018.0,4
29120,esp,zaf,2019.0,4
29121,esp,zaf,2020.0,1
29122,est,aus,1999.0,1
29123,est,aus,2002.0,1
29124,est,aus,2009.0,1
29125,est,aus,2010.0,1
29126,est,aus,2014.0,1
29127,est,aus,2016.0,2
29128,est,aus,2017.0,1
29129,est,aus,2018.0,1
29130,est,aus,2019.0,1
29131,est,aus,2020.0,1
29132,est,aus,2021.0,1
29133,est,aut,2015.0,1
29134,est,aut,2017.0,1
29135,est,bel,2003.0,1
29136,est,bel,2004.0,2
29137,est,bel,2005.0,1
29138,est,bel,2015.0,1
29139,est,bel,2016.0,1
29140,est,bel,2017.0,2
29141,est,bel,2019.0,1
29142,est,bel,2020.0,1
29143,est,bra,2012.0,1
29144,est,can,2000.0,1
29145,est,can,2001.0,1
29146,est,can,2002.0,1
29147,est,can,2003.0,2
29148,est,can,2004.0,1
29149,est,can,2007.0,1
29150,est,can,2008.0,1
29151,est,can,2012.0,2
29152,est,can,2016.0,1
29153,est,can,2017.0,1
29154,est,can,2018.0,2
29155,est,can,2019.0,1
29156,est,can,2020.0,1
29157,est,che,1999.0,1
29158,est,che,2001.0,1
29159,est,che,2007.0,1
29160,est,che,2009.0,1
29161,est,che,2010.0,1
29162,est,che,2011.0,2
29163,est,che,2012.0,4
29164,est,che,2013.0,1
29165,est,che,2014.0,2
29166,est,che,2015.0,4
29167,est,che,2017.0,2
29168,est,che,2018.0,3
29169,est,che,2019.0,3
29170,est,che,2020.0,1
29171,est,chn,1998.0,1
29172,est,chn,2005.0,1
29173,est,chn,2012.0,1
29174,est,chn,2014.0,1
29175,est,chn,2015.0,2
29176,est,chn,2017.0,2
29177,est,chn,2018.0,2
29178,est,chn,2019.0,2
29179,est,chn,2020.0,1
29180,est,col,2013.0,1
29181,est,col,2015.0,1
29182,est,cze,2003.0,1
29183,est,cze,2008.0,2
29184,est,cze,2013.0,2
29185,est,cze,2014.0,1
29186,est,cze,2015.0,3
29187,est,cze,2016.0,1
29188,est,cze,2018.0,2
29189,est,cze,2019.0,4
29190,est,cze,2020.0,1
29191,est,deu,1997.0,2
29192,est,deu,1998.0,4
29193,est,deu,2000.0,3
29194,est,deu,2001.0,2
29195,est,deu,2002.0,3
29196,est,deu,2003.0,3
29197,est,deu,2004.0,3
29198,est,deu,2008.0,2
29199,est,deu,2009.0,3
29200,est,deu,2010.0,2
29201,est,deu,2011.0,4
29202,est,deu,2012.0,2
29203,est,deu,2013.0,2
29204,est,deu,2014.0,2
29205,est,deu,2015.0,3
29206,est,deu,2016.0,6
29207,est,deu,2017.0,6
29208,est,deu,2018.0,5
29209,est,deu,2019.0,1
29210,est,deu,2021.0,3
29211,est,dnk,2001.0,2
29212,est,dnk,2007.0,1
29213,est,dnk,2008.0,1
29214,est,dnk,2011.0,2
29215,est,dnk,2014.0,1
29216,est,dnk,2015.0,1
29217,est,dnk,2016.0,2
29218,est,dnk,2018.0,3
29219,est,dnk,2019.0,2
29220,est,esp,1997.0,1
29221,est,esp,2000.0,2
29222,est,esp,2002.0,1
29223,est,esp,2004.0,1
29224,est,esp,2007.0,1
29225,est,esp,2010.0,2
29226,est,esp,2012.0,3
29227,est,esp,2013.0,1
29228,est,esp,2017.0,2
29229,est,esp,2019.0,1
29230,est,esp,2020.0,1
29231,est,eth,2013.0,1
29232,est,eth,2019.0,2
29233,est,fin,1997.0,1
29234,est,fin,1998.0,3
29235,est,fin,1999.0,3
29236,est,fin,2000.0,3
29237,est,fin,2001.0,1
29238,est,fin,2002.0,4
29239,est,fin,2003.0,3
29240,est,fin,2004.0,4
29241,est,fin,2005.0,2
29242,est,fin,2006.0,3
29243,est,fin,2007.0,5
29244,est,fin,2008.0,4
29245,est,fin,2009.0,2
29246,est,fin,2010.0,3
29247,est,fin,2011.0,4
29248,est,fin,2012.0,5
29249,est,fin,2014.0,6
29250,est,fin,2015.0,4
29251,est,fin,2016.0,9
29252,est,fin,2017.0,4
29253,est,fin,2018.0,2
29254,est,fin,2019.0,3
29255,est,fin,2020.0,5
29256,est,fin,2021.0,1
29257,est,fra,1997.0,1
29258,est,fra,1999.0,3
29259,est,fra,2000.0,2
29260,est,fra,2002.0,1
29261,est,fra,2006.0,1
29262,est,fra,2010.0,2
29263,est,fra,2012.0,1
29264,est,fra,2014.0,2
29265,est,fra,2016.0,3
29266,est,fra,2020.0,1
29267,est,gbr,1998.0,2
29268,est,gbr,1999.0,2
29269,est,gbr,2000.0,1
29270,est,gbr,2001.0,1
29271,est,gbr,2002.0,1
29272,est,gbr,2003.0,1
29273,est,gbr,2004.0,1
29274,est,gbr,2005.0,1
29275,est,gbr,2006.0,1
29276,est,gbr,2007.0,3
29277,est,gbr,2008.0,3
29278,est,gbr,2009.0,1
29279,est,gbr,2010.0,2
29280,est,gbr,2012.0,4
29281,est,gbr,2013.0,6
29282,est,gbr,2014.0,3
29283,est,gbr,2015.0,5
29284,est,gbr,2016.0,5
29285,est,gbr,2017.0,6
29286,est,gbr,2018.0,7
29287,est,gbr,2019.0,2
29288,est,gbr,2020.0,1
29289,est,gbr,2021.0,2
29290,est,grc,2005.0,1
29291,est,grc,2008.0,1
29292,est,grc,2015.0,1
29293,est,hkg,2016.0,1
29294,est,hrv,2011.0,1
29295,est,hun,2011.0,1
29296,est,hun,2016.0,1
29297,est,idn,2020.0,1
29298,est,ind,2008.0,1
29299,est,ind,2012.0,1
29300,est,ind,2014.0,1
29301,est,ind,2017.0,1
29302,est,ind,2019.0,1
29303,est,ind,2021.0,2
29304,est,irl,2009.0,1
29305,est,irl,2015.0,1
29306,est,irl,2021.0,1
29307,est,isr,2007.0,1
29308,est,isr,2017.0,2
29309,est,ita,2000.0,1
29310,est,ita,2003.0,1
29311,est,ita,2004.0,1
29312,est,ita,2007.0,2
29313,est,ita,2008.0,1
29314,est,ita,2013.0,1
29315,est,ita,2014.0,2
29316,est,ita,2015.0,1
29317,est,ita,2016.0,1
29318,est,ita,2018.0,4
29319,est,ita,2019.0,1
29320,est,ita,2020.0,1
29321,est,ita,2021.0,1
29322,est,jpn,2006.0,1
29323,est,jpn,2010.0,1
29324,est,jpn,2012.0,1
29325,est,jpn,2014.0,1
29326,est,jpn,2015.0,1
29327,est,jpn,2017.0,1
29328,est,kaz,1997.0,1
29329,est,kaz,2005.0,1
29330,est,kaz,2006.0,1
29331,est,kaz,2008.0,1
29332,est,kaz,2016.0,1
29333,est,kaz,2021.0,1
29334,est,kor,2020.0,1
29335,est,lie,2017.0,1
29336,est,ltu,2003.0,1
29337,est,ltu,2005.0,1
29338,est,ltu,2006.0,1
29339,est,ltu,2007.0,1
29340,est,ltu,2010.0,1
29341,est,ltu,2017.0,1
29342,est,ltu,2019.0,1
29343,est,lva,2010.0,1
29344,est,lva,2012.0,1
29345,est,lva,2013.0,1
29346,est,lva,2014.0,2
29347,est,lva,2015.0,1
29348,est,lva,2017.0,4
29349,est,lva,2018.0,2
29350,est,lva,2019.0,2
29351,est,lva,2020.0,3
29352,est,mar,2013.0,1
29353,est,mda,2012.0,1
29354,est,mex,2013.0,1
29355,est,mex,2020.0,1
29356,est,mmr,2012.0,1
29357,est,mys,2010.0,1
29358,est,nld,1999.0,1
29359,est,nld,2000.0,1
29360,est,nld,2003.0,1
29361,est,nld,2004.0,1
29362,est,nld,2005.0,2
29363,est,nld,2007.0,1
29364,est,nld,2010.0,1
29365,est,nld,2011.0,1
29366,est,nld,2013.0,1
29367,est,nld,2015.0,1
29368,est,nld,2016.0,3
29369,est,nld,2017.0,1
29370,est,nld,2018.0,1
29371,est,nld,2019.0,1
29372,est,nor,2000.0,2
29373,est,nor,2001.0,2
29374,est,nor,2003.0,1
29375,est,nor,2004.0,1
29376,est,nor,2005.0,1
29377,est,nor,2008.0,2
29378,est,nor,2010.0,1
29379,est,nor,2012.0,1
29380,est,nor,2013.0,2
29381,est,nor,2015.0,2
29382,est,nor,2016.0,2
29383,est,nor,2017.0,1
29384,est,nor,2019.0,1
29385,est,nor,2020.0,1
29386,est,nor,2021.0,1
29387,est,nzl,2001.0,1
29388,est,nzl,2014.0,1
29389,est,nzl,2016.0,1
29390,est,pol,2008.0,2
29391,est,pol,2013.0,1
29392,est,pol,2015.0,2
29393,est,pol,2021.0,1
29394,est,prt,2006.0,1
29395,est,prt,2017.0,2
29396,est,prt,2019.0,1
29397,est,rou,2015.0,2
29398,est,rou,2017.0,1
29399,est,rus,1997.0,1
29400,est,rus,1998.0,2
29401,est,rus,1999.0,1
29402,est,rus,2000.0,3
29403,est,rus,2001.0,1
29404,est,rus,2002.0,1
29405,est,rus,2005.0,1
29406,est,rus,2007.0,2
29407,est,rus,2008.0,1
29408,est,rus,2014.0,2
29409,est,rus,2015.0,2
29410,est,rus,2016.0,4
29411,est,rus,2017.0,3
29412,est,rus,2018.0,2
29413,est,sgp,2012.0,2
29414,est,sgp,2013.0,1
29415,est,svk,2008.0,1
29416,est,svk,2019.0,1
29417,est,svn,2020.0,1
29418,est,swe,1997.0,2
29419,est,swe,1998.0,4
29420,est,swe,1999.0,3
29421,est,swe,2000.0,10
29422,est,swe,2001.0,4
29423,est,swe,2002.0,4
29424,est,swe,2003.0,3
29425,est,swe,2004.0,5
29426,est,swe,2005.0,1
29427,est,swe,2006.0,1
29428,est,swe,2007.0,4
29429,est,swe,2008.0,6
29430,est,swe,2009.0,2
29431,est,swe,2010.0,4
29432,est,swe,2011.0,3
29433,est,swe,2014.0,5
29434,est,swe,2015.0,7
29435,est,swe,2016.0,4
29436,est,swe,2017.0,1
29437,est,swe,2018.0,2
29438,est,swe,2019.0,1
29439,est,swe,2020.0,1
29440,est,swe,2021.0,1
29441,est,tun,2013.0,1
29442,est,tur,2009.0,1
29443,est,tur,2014.0,1
29444,est,tur,2015.0,1
29445,est,tur,2020.0,1
29446,est,ukr,2016.0,1
29447,est,ukr,2018.0,2
29448,est,usa,1997.0,3
29449,est,usa,1999.0,4
29450,est,usa,2000.0,2
29451,est,usa,2001.0,6
29452,est,usa,2002.0,3
29453,est,usa,2003.0,3
29454,est,usa,2004.0,3
29455,est,usa,2006.0,4
29456,est,usa,2007.0,3
29457,est,usa,2008.0,2
29458,est,usa,2009.0,2
29459,est,usa,2010.0,4
29460,est,usa,2011.0,4
29461,est,usa,2012.0,3
29462,est,usa,2013.0,5
29463,est,usa,2014.0,6
29464,est,usa,2015.0,1
29465,est,usa,2016.0,4
29466,est,usa,2017.0,2
29467,est,usa,2018.0,4
29468,est,usa,2019.0,3
29469,est,usa,2020.0,4
29470,est,vnm,2017.0,1
29471,est,vnm,2019.0,1
29472,est,zaf,2012.0,1
29473,est,zaf,2014.0,1
29474,est,zaf,2017.0,1
29475,eth,aia,2020.0,1
29476,eth,are,2019.0,1
29477,eth,aus,1999.0,1
29478,eth,aus,2000.0,1
29479,eth,aus,2006.0,1
29480,eth,aus,2007.0,1
29481,eth,aus,2008.0,1
29482,eth,aus,2009.0,2
29483,eth,aus,2010.0,1
29484,eth,aus,2011.0,1
29485,eth,aus,2012.0,4
29486,eth,aus,2013.0,1
29487,eth,aus,2014.0,2
29488,eth,aus,2015.0,6
29489,eth,aus,2016.0,3
29490,eth,aus,2017.0,4
29491,eth,aus,2018.0,13
29492,eth,aus,2019.0,7
29493,eth,aus,2020.0,8
29494,eth,aus,2021.0,4
29495,eth,aut,1999.0,1
29496,eth,aut,2001.0,2
29497,eth,aut,2003.0,2
29498,eth,aut,2006.0,1
29499,eth,aut,2009.0,1
29500,eth,aut,2011.0,1
29501,eth,aut,2012.0,1
29502,eth,aut,2014.0,4
29503,eth,aut,2018.0,1
29504,eth,bdi,2018.0,1
29505,eth,bel,2009.0,1
29506,eth,bel,2010.0,1
29507,eth,bel,2011.0,1
29508,eth,bel,2014.0,1
29509,eth,bel,2015.0,2
29510,eth,bel,2018.0,1
29511,eth,bel,2019.0,2
29512,eth,bel,2020.0,1
29513,eth,bfa,2010.0,1
29514,eth,bfa,2011.0,1
29515,eth,bgd,2012.0,1
29516,eth,bgd,2013.0,1
29517,eth,bgd,2017.0,1
29518,eth,bra,2003.0,1
29519,eth,bra,2019.0,1
29520,eth,brn,2015.0,1
29521,eth,bwa,2011.0,1
29522,eth,bwa,2012.0,2
29523,eth,bwa,2015.0,2
29524,eth,bwa,2017.0,1
29525,eth,bwa,2018.0,2
29526,eth,bwa,2021.0,1
29527,eth,can,1997.0,1
29528,eth,can,1998.0,1
29529,eth,can,2000.0,1
29530,eth,can,2003.0,1
29531,eth,can,2004.0,1
29532,eth,can,2005.0,2
