,countrycode,year,padded_population_of_researchers,number_of_inmigrations,number_of_outmigrations,netmigration,inmigrationrate,outmigrationrate,netmigrationrate,gdp_per_capita,mean_n_researchers
5407,ury,2006.0,1031.0,22.0,30.0,-8.0,0.0213385063045586,0.02909796314258,-0.0077594568380213,5887.84516224163,1165.2
5408,ury,2007.0,1106.0,22.0,38.0,-16.0,0.0198915009041591,0.0343580470162748,-0.0144665461121157,7026.50305539297,1165.2
5409,ury,2008.0,1170.0,32.0,40.0,-8.0,0.0273504273504273,0.0341880341880341,-0.0068376068376068,9091.0790391692,1165.2
5410,ury,2009.0,1292.0,31.0,32.0,-1.0,0.0239938080495356,0.0247678018575851,-0.0007739938080495,9451.93244869934,1165.2
5411,ury,2010.0,1356.0,42.0,30.0,12.0,0.0309734513274336,0.0221238938053097,0.0088495575221238,11992.0237658273,1165.2
5412,ury,2011.0,1373.0,29.0,32.0,-3.0,0.0211216314639475,0.0233066278222869,-0.0021849963583394,14236.7149957359,1165.2
5413,ury,2012.0,1407.0,47.0,32.0,15.0,0.0334044065387348,0.0227434257285003,0.0106609808102345,15171.5801734227,1165.2
5414,ury,2013.0,1436.0,39.0,37.0,2.0,0.027158774373259,0.0257660167130919,0.0013927576601671,16973.6892364718,1165.2
5415,ury,2014.0,1507.0,54.0,35.0,19.0,0.0358327803583278,0.0232249502322495,0.0126078301260783,16831.9481943721,1165.2
5416,ury,2015.0,1459.0,43.0,38.0,5.0,0.0294722412611377,0.026045236463331,0.0034270047978067,15613.7459681824,1165.2
5417,ury,2016.0,1521.0,42.0,37.0,5.0,0.0276134122287968,0.0243261012491781,0.0032873109796186,16715.6334746253,1165.2
5418,ury,2017.0,1483.0,48.0,36.0,12.0,0.0323668240053944,0.0242751180040458,0.0080917060013486,18690.8938401411,1165.2
5419,ury,2018.0,1471.0,51.0,31.0,20.0,0.0346702923181509,0.0210740992522093,0.0135961930659415,18703.8602924478,1165.2
5426,usa,1999.0,498405.0,9850.0,7935.0,1915.0,0.0197630441107131,0.0159207873115237,0.0038422567991894,34513.5615037271,681047.4
5427,usa,2000.0,519131.0,11263.0,8739.0,2524.0,0.0216958725254319,0.0168339012696217,0.0048619712558101,36334.9087770589,681047.4
5428,usa,2001.0,535062.0,12586.0,10002.0,2584.0,0.0235225076720081,0.018693160792581,0.004829346879427,37133.2428088526,681047.4
5429,usa,2002.0,557181.0,13488.0,11127.0,2361.0,0.0242075734815078,0.0199701712728897,0.004237402208618,38023.1611144021,681047.4
5430,usa,2003.0,578171.0,12465.0,11724.0,741.0,0.0215593656547976,0.0202777379010707,0.0012816277537268,39496.4858751381,681047.4
5431,usa,2004.0,608640.0,11081.0,9946.0,1135.0,0.0182061645636172,0.0163413512092534,0.0018648133543638,41712.8010675545,681047.4
5432,usa,2005.0,636108.0,11141.0,10414.0,727.0,0.0175143214674237,0.0163714337816848,0.0011428876857388,44114.7477810544,681047.4
5433,usa,2006.0,658815.0,11368.0,10725.0,643.0,0.0172552233935171,0.0162792286150133,0.0009759947785038,46298.7314440927,681047.4
5434,usa,2007.0,682127.0,11726.0,11259.0,467.0,0.0171903472520513,0.0165057240074062,0.000684623244645,47975.9676958038,681047.4
5435,usa,2008.0,706617.0,12372.0,11762.0,610.0,0.0175087777395675,0.0166455095193011,0.0008632682202664,48382.5584490552,681047.4
5436,usa,2009.0,743729.0,13296.0,12500.0,796.0,0.0178774795658095,0.0168071972452331,0.0010702823205764,47099.9804711343,681047.4
5437,usa,2010.0,767724.0,13881.0,13499.0,382.0,0.0180807165074948,0.0175831418582719,0.0004975746492228,48466.6576026922,681047.4
5438,usa,2011.0,787729.0,14094.0,13969.0,125.0,0.017891939994592,0.0177332559801657,0.0001586840144262,49882.5581321495,681047.4
5439,usa,2012.0,791794.0,14183.0,14180.0,3.0,0.0179124873388785,0.0179086984746032,3.78886427530393e-06,51602.9310457907,681047.4
5440,usa,2013.0,788576.0,14811.0,14303.0,508.0,0.018781956336485,0.0181377571724221,0.0006441991640628,53106.5367672165,681047.4
5441,usa,2014.0,781937.0,15266.0,14488.0,778.0,0.0195233119803769,0.0185283469128587,0.0009949650675182,55049.9883272312,681047.4
5442,usa,2015.0,772648.0,15135.0,14314.0,821.0,0.0195884801358445,0.0185259005394435,0.0010625795964009,56863.3714957652,681047.4
